"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","time"
37.4513940102423,-19.7204579413598,10.626138557791,-4.9884934140385,17.2905320154211,-9.07511925340006,9.4697295252091,-12.7290927243223,1.83459420872099,6.67501986018114,17.3852573204392,-11.500496066081,30.1034403483567,1.54879921489239,-14.8643602189122,-5.55945257992034,-7.22397698862496,9.64113167588734,5.32701925590387,9.31821443150834,41.3774971412653,7.08221759945153,-15.5138540846118,12.6048416699666,0.37710825175785,23.3568775952987,-2.20454711983098,28.0338396866921,-11.0161737696653,-19.4995893256505,1
35.5580682166788,-17.8419384939992,10.1612554365279,-1.59577917825571,16.7540130374962,-9.82020129139787,8.75887606217601,-15.325764498826,-1.53408078281592,4.06505329403614,19.660592235338,-14.356470326041,33.9710170596227,-4.69142730448526,-16.613534403632,-11.6470717919548,-5.97229627370451,8.60651485529326,9.91866298748279,10.2359595342422,37.1642175171126,7.10190667275504,-15.538979357609,14.9196767363683,0.333561346524333,20.6198583957952,-0.423390480136866,27.3569560217699,-11.1950790769024,-22.4344429299591,2
34.3768964127629,-16.4429516325296,8.94113912211905,-1.64200033932944,16.8552302684284,-12.8413078949784,12.2233191435802,-18.2033980506892,1.54610614127798,8.15097323218844,20.9420975161058,-14.3511221554863,38.2660406565356,-4.21978460787664,-15.4672050839862,-15.4282127075691,-3.54957407830874,9.95408444539792,11.13852971922,7.94356997548373,31.760206630487,3.87974526231515,-19.4805895304708,14.6024355909146,0.159860163828608,21.3091726391536,-1.01066161446682,27.5242364172586,-10.7303364342295,-23.9782833158076,3
32.9871305115142,-14.6676100506075,5.48175873467888,-3.12242247855867,22.0259247605592,-13.8965936166798,9.77562029891076,-16.0738520983358,2.50577865401823,7.82978486169603,18.5882599241487,-13.8629078311931,41.6997483569875,-7.16305431376116,-19.8143589300682,-19.3147768916914,2.65197654886737,12.2073484115153,6.49199480330937,10.0196017492272,26.5660815097068,0.968996589488769,-18.0402185856772,18.1438647345527,-0.601514900177211,20.5949905698224,-1.64328655284166,27.9880550163462,-8.37912206362392,-28.350658974123,4
31.9238543940094,-11.488176280585,7.95901709475895,-3.37978560514555,29.9672831091561,-10.1624207295462,9.25351476226152,-12.5087052497055,2.60542525652683,6.03592741641763,17.7536094321858,-10.2005484809026,41.5915361182265,-8.18109773062588,-21.5169045698555,-15.7984067917879,2.20347410996062,14.2343698913941,7.45466703655809,10.8819542798172,21.8395801131838,-1.3824414457675,-17.7223242358794,20.2288909433065,-0.00802993527243387,18.9594250386524,-1.25283525523254,28.5179507671876,-7.85763983804378,-31.6079842796729,5
24.9757561893196,-10.1279858616696,14.6985612557589,-3.28020983330529,35.0109492025779,-8.15246127074192,10.5961305230284,-13.0022983355147,9.21408615330248,3.55731260668194,16.453691844008,-8.17339084380206,39.9055347046422,-11.5984376677797,-23.6055351342832,-17.907681087019,4.32341212136152,14.3776664882109,6.42057842412945,10.1255776485971,18.3788590705459,-5.13385239171184,-17.2667692705442,25.6777961122826,-2.61934207256435,18.0912144345428,1.19264435017982,25.9182699710221,-3.81376599509556,-32.863626461615,6
17.4858145360889,-6.53411973398924,13.1270839282293,-3.01554739616985,45.0078503024108,-6.56166634591423,11.926458941695,-11.461379884894,12.2039758569334,-0.0804933394154484,14.4558606151934,-5.41015540588202,36.6585652527953,-11.8389523045482,-22.1017175539924,-18.56289786417,6.65803827849957,13.9510249498353,7.46275897413618,9.15950916556069,12.6807561934702,-6.63980848027689,-14.9546962437924,26.3923095988272,-4.73881108429343,12.5596434215071,3.68352356494136,23.8186158538252,-0.70961417702326,-36.1519008012837,7
9.08821712384421,-4.76794728648493,8.05027455487609,-4.02286722550429,51.9690999540869,-7.89543888390895,11.7069179692019,-17.1029482223544,9.85193421395549,-2.55039971583967,16.6099295403083,-6.55888674419958,34.6467659383244,-11.5099494074475,-24.0060018474141,-20.6349088216036,5.95871957814357,14.028211170262,8.38341412113499,10.1772751600465,4.62335434126125,-11.5466409919801,-12.6385341959415,29.1499383270348,-1.48697977890846,6.88351380636979,4.80623533043951,23.6314539888538,2.83683363389203,-36.4498283346013,8
-0.307745923810795,-4.5030767039502,6.50842335187109,-5.60015940456536,56.977121848913,-5.59963209511422,10.109210333496,-24.9859300469881,8.53770893630913,-4.10673422745075,19.5563764871213,-6.84184055538514,32.5749808796829,-9.89754467685817,-23.4649388969459,-23.8346369774876,5.44347761335709,15.0885307760299,10.8875883967144,9.57115844611003,-3.69687492080706,-15.4933902552622,-9.01054102223345,33.963268119881,-4.4430242166775,1.94209454622138,5.6611129322642,19.078027616125,6.18210343437491,-32.4757671759901,9
-6.20377686538197,-1.13411843366396,1.39148425342867,-5.30281014547207,56.849648129361,-4.23047701676585,12.5363854874092,-28.0854718038148,10.8713075011069,-3.9979257865258,16.7040318955102,-5.34805539145934,29.9608772216259,-6.92737229105139,-25.4791923028058,-24.1872628472013,8.496793754254,17.3722979628106,11.7028411688076,7.36771566223874,-9.29092117323314,-19.3286863802499,-10.0350172813122,32.2370808644812,-4.90329927270763,-0.304801824683169,9.89576346073948,17.9268280523659,5.78771251520275,-32.8471074859504,10
-16.0654192231504,2.71429704699268,-1.12066412201191,-7.64342050907494,57.8160690959322,-3.07224376379798,15.621649551521,-31.0968807228462,12.8240862224665,-3.01323537531401,16.5466433892144,-3.62836920065385,25.0979048812432,-6.02135483882715,-26.0848463132769,-26.391543362606,11.0278758717703,18.9096275802106,8.08265722474487,4.84223571728553,-13.9019841346551,-19.901470529309,-11.2990844373022,33.4547665177302,-6.02811354971547,-2.34171473344189,12.8044200406494,15.9142397230998,8.04382077235901,-32.1999253596204,11
-22.3486927799737,3.72853829088951,-2.31470392987426,-8.77835142874738,54.1570781444247,-0.723381413960831,16.9936102823419,-37.0415005555063,18.5579915065597,-3.02671012444408,17.3634328098412,-3.60876141382412,17.2313576220934,-1.53040587670357,-23.6400257970386,-27.4316968688704,11.2451964059192,16.6985971991557,5.17650364391754,1.9045654503782,-18.5206256703154,-17.2630988356224,-11.0233605564392,32.4433570559641,-8.01528166909962,-3.49350577755348,13.3415589901749,15.1932828602949,9.02849897309866,-27.9625835123501,12
-27.0528175140955,3.30867365928525,-0.74779041511967,-9.43610712475636,50.8756772880905,-1.61223081032275,15.6319458999024,-37.1737937462381,19.2602671250722,-4.53887113419638,17.8271267557846,-1.44946100294667,8.58333001775932,1.17501911642599,-19.7475454180473,-26.3790518120811,12.892831071209,16.5245760555996,3.85823266126566,-1.12718370149572,-23.1505876003738,-15.6747674703223,-8.9296159471945,25.7699362138521,-9.53786517900273,-7.81342676742721,19.3106573481666,11.3581578712858,9.80639918914322,-24.020378537819,13
-28.4916076022957,2.96274705493206,-1.53947353684344,-9.87152001521085,51.5879384672048,-0.492901008204009,17.9291048351685,-39.5454408788359,21.5597694799385,-5.54715867636034,15.8189984941812,0.683306580685947,1.78394831058944,6.23098433400491,-16.4435407939319,-27.1129352324992,5.980656690052,14.888969925204,1.41672790026327,-3.76679271486425,-28.2771353239329,-13.8882606460005,-10.1012842698285,23.3857336351238,-8.10658704253356,-8.79120738231475,24.7505234969007,10.1944655700527,9.47863215648301,-22.2204002165863,14
-29.7933343555131,2.57888359736139,-1.70445983230344,-9.89020029431358,49.5772135429365,0.163322892223832,15.8269485482202,-42.5331155512996,20.2219787801843,-7.95645463424608,14.7950892928872,2.26260282652488,-5.77480530152895,10.1613944442068,-15.9327688921181,-24.5654766347775,1.79470817237783,13.5262796452776,1.48576986292479,-5.61225188172787,-31.4316821240454,-12.1118881872721,-5.71191631623833,22.5171516766029,-8.78456694884009,-9.46524078408745,26.4496199244249,8.29603209643398,11.2054821346056,-18.0058751952029,15
-32.1324483269275,1.71388151086126,-2.09204216872299,-9.80981136382835,47.2884130646208,1.80877505643558,14.9039839567524,-45.1288183030068,15.3287861677353,-10.7684439927738,15.9437646816627,1.04227934210123,-12.7673237743071,12.6829386912981,-13.8433731531935,-22.7334624429348,-5.31564335979161,11.8486794747254,3.38003828649869,-9.53352927115916,-32.6639726921485,-11.8170301128529,-3.42668011825288,18.591541221661,-7.22723602254879,-11.5258736395943,26.9922811935686,9.40479351355954,11.4550450010955,-16.2434718398118,16
-38.8814324602635,1.52891620728539,-4.11705621319745,-6.98117277157544,44.5862883035191,1.80688165709679,14.0982212883649,-48.9274338572333,11.842075768921,-11.1996594933839,16.6520150850878,-3.40584328074164,-19.0715508008656,13.941566018099,-13.3602469325879,-23.6233908826329,-2.864089124478,8.38908253161749,-0.360096415818175,-10.7180213060488,-31.5523995688526,-7.83149082244228,-5.87946896466812,15.8671817684912,-7.04900585349204,-9.53788436854482,27.1577550405737,5.85354152052957,10.0348804294138,-13.8363641387621,17
-42.249101631213,3.76613336412231,-10.1770956004735,-2.83523225649756,40.141323455144,2.38537083907548,12.9521452490771,-49.0539624673392,2.71193811970913,-11.3214667840446,15.4192216891505,-10.2242168306497,-24.0717667289481,16.5857758434675,-10.5227198251607,-19.9853382720914,-5.54783092212062,8.44473603011437,-0.868881435446508,-13.5655997699051,-30.4944528044662,-3.86839806222789,-8.07787375537848,6.75347006797805,-5.38962238104642,-11.2315173518526,25.8869364805884,5.59349559293393,6.58330158086728,-11.45429029285,18
-46.4229774927361,7.0622628771386,-3.48164864291867,2.16943826750536,29.8700453289591,3.16312863534615,12.4330428592374,-51.1400773112263,2.05793241468296,-8.76698393463277,14.3674416984498,-11.2682803573701,-31.2061670516933,20.4244382444954,-9.27415979478578,-18.5764116902274,-11.0827369956486,6.90200082068518,-1.84446109090498,-13.7345265049461,-27.5053235706379,2.51872908309907,-7.94631567191608,9.33962216343852,-9.2688683945461,-9.50033768624375,26.4304537601827,5.97542221182534,5.30292857594495,-8.10879512240294,19
-44.8118635727532,7.36805285227251,0.164647979848904,4.99239653385376,19.4854450870433,4.32271706515589,9.88163692983623,-48.812533453348,-3.63504897723016,-11.1639011377844,15.0013385880413,-12.4793562529547,-36.5769774708663,20.4033191202681,-9.80875809650925,-19.4143351859582,-15.7623203932516,7.35812550041832,-5.8252275763669,-14.7404824970825,-23.4643962916111,5.26140266424873,-8.31736441731571,7.35269614950043,-10.2758688371424,-10.3961843261445,24.3562696334399,3.72750838871651,-1.7454688900295,-7.22922514911859,20
-40.1835756956146,7.71087475162391,1.03385114306581,9.55120285866422,9.65138861816075,2.6359959539291,10.8917745854705,-45.3658522990584,-8.71045606886666,-7.18678463702388,12.158372310811,-16.3213760143023,-43.9280817619735,16.295562721159,-12.2515027805229,-15.0714007615456,-17.3675773854418,3.49516390041847,-6.09407342150879,-16.599791053332,-21.0766887765836,8.65800429328459,-8.68804551364059,2.3491464933594,-11.89523617121,-8.34920922778393,17.6883718576995,5.72460029716837,-6.5536844611717,-5.53100949591136,21
-41.0515712794837,8.42220663490819,5.06650694850919,11.8219527239838,4.89437072140704,2.51540927693352,8.76984964795793,-48.7670736299725,-13.5530107507234,-4.77515720392508,11.1780249671071,-17.4480120550859,-46.7093899314727,12.6922527235575,-9.72405684209329,-14.6198273182998,-21.3358186219935,-0.441969698354861,-7.80666481373463,-17.2418891574246,-16.9114301863493,11.3701898275471,-10.9250226598698,1.29298628137869,-11.9702077829915,-6.90914713656778,13.1610877899112,5.2942138356994,-6.66400412087817,-3.24909600646752,22
-37.8279850690124,6.16531632592635,7.88876366994437,13.7416227205062,3.62087389863619,2.26932881334235,8.17322261377958,-51.631580795908,-14.0898649048326,-3.60939798433322,10.2255964719187,-15.1720307186223,-48.4743792897275,10.844177030398,-8.46916648065284,-14.2272704523766,-21.9866156941898,-2.58979031601263,-8.60853196859756,-17.90027423714,-14.1037492680464,14.2582195005012,-11.9753563349142,-0.722840570548506,-10.349355461671,-8.453968539443,9.59358276739382,5.72411327135596,-9.53888940288995,-3.35948299738169,23
-35.6984329407779,7.28733324347503,3.8871227027897,10.8975159875265,6.31635051754828,3.36343213162107,10.4805933413687,-49.7775644241614,-16.0019568110284,-3.98402005356304,10.6279978729472,-14.1165587571325,-49.2138353057847,9.43526964922368,-4.89341387490011,-12.2170373872707,-19.7894476701848,-0.0656459908447991,-9.85041639497761,-15.4244837117973,-9.9733540523762,14.763533434361,-11.3451093226877,-2.99974468223399,-7.9904101010896,-7.334503606826,5.36689633828496,6.36583614341008,-9.87735928223432,-1.95852480808829,24
-35.9956832835984,9.03453690868355,2.11431442525573,11.9626419291604,2.98433612898111,4.94924028509564,12.9024467982551,-50.6902137827013,-16.3427819017684,0.00547575254205424,11.0284878795962,-17.0018758292749,-48.4981079939759,7.23279456118071,-5.38456800656978,-11.6874931267015,-17.5180907687878,-1.88226905523423,-10.1083885770765,-15.9400108415999,-4.20243921588703,15.3089787162468,-12.9036153265729,-1.75724825456531,-4.25609079600829,-3.73573868701802,-2.96885467514562,7.74783399791117,-8.78810783469583,-1.57819430494322,25
-32.9740379181405,8.77160518517846,1.26845242924796,11.4734312774847,-1.51361224003433,4.96365273709066,13.6779008991518,-49.4472834481321,-16.9817197671373,4.15844198069999,10.0412435067273,-17.3415477953964,-48.7474150882234,6.72868641885755,-2.52235066135347,-6.82732836748193,-19.2496202239736,-1.27421576493857,-13.3115341118532,-15.7967551601068,2.37312918909598,16.9849382100357,-11.8379550680588,-4.64194625051369,-1.19295667813399,-0.0367495988342323,-9.68268422644126,5.95621349613183,-6.28360464172682,-0.154775072684739,26
-32.9718586113726,11.1456420141934,1.5328268387393,12.2487898228349,-0.723516484867109,8.76292520239222,16.1100500251898,-47.7820369210543,-16.2862544450643,5.81038968198811,7.95172802339584,-18.8544930595251,-45.1473996752753,2.36443860704077,0.00506181916971138,-8.36626110076815,-17.6359428671385,-4.45873964717003,-12.7221284251724,-15.5945799562687,7.93571467981516,18.6967876652396,-13.1941593681421,-2.52210428013766,-2.75918372939573,0.159277015486706,-13.8960661876047,4.68209353343376,-6.57929128081576,-1.33303026107715,27
-31.7971267021026,12.9586345849641,1.80424812645665,12.481599324293,0.107057919000726,7.45035142083314,19.0888330625912,-48.0183032892735,-10.6410982179007,8.43137327648408,7.63192027464941,-13.5967986328103,-44.2514921286323,-0.178071670635086,3.64233819159178,-4.3413772245077,-13.6967940516281,-5.33937049591213,-11.4557407753603,-13.8048759487717,13.5362888538304,22.5317848737588,-14.8535185893634,-2.70241999840477,-0.674132697306358,-1.54609177742723,-17.2213375996614,2.38304529049681,-7.20520753072344,3.04537969015175,28
-23.9839100927982,13.4206520624516,3.21615021467036,13.2277902739504,-5.06514591844077,7.51841359355245,20.4886045230225,-50.3112964662699,-8.47532419613069,11.8476018379234,7.16805205830774,-10.5270406450093,-41.6514530129997,-1.96153759519892,7.26346127058254,-2.4684807933483,-16.4919512269559,-5.78010271714212,-9.04010184021679,-17.0745417624196,16.9233221839382,22.2312459981115,-15.1314842969897,-2.94480031794759,2.61696734926324,0.324088283285904,-22.4535572636448,4.39616313146398,-3.95370482234533,4.11221338958441,29
