"V1","V2","V3","V4","V5","V6","time"
-35.6984329407779,7.28733324347503,3.8871227027897,10.4805933413687,-49.2138353057847,-9.9733540523762,24
-35.9956832835984,9.03453690868355,2.11431442525573,12.9024467982551,-48.4981079939759,-4.20243921588703,25
-32.9740379181405,8.77160518517846,1.26845242924796,13.6779008991518,-48.7474150882234,2.37312918909598,26
-32.9718586113726,11.1456420141934,1.5328268387393,16.1100500251898,-45.1473996752753,7.93571467981516,27
-31.7971267021026,12.9586345849641,1.80424812645665,19.0888330625912,-44.2514921286323,13.5362888538304,28
-23.9839100927982,13.4206520624516,3.21615021467036,20.4886045230225,-41.6514530129997,16.9233221839382,29
-14.2441684130354,8.31300507627077,2.85762403822902,21.7498064247932,-38.3800846683143,19.0036635516285,30
-4.6878302139798,2.10465688525368,-0.878319016547922,22.8435525016231,-34.0637866497999,20.3195789889991,31
-1.39360240656201,-3.41389342510541,4.74857136446108,26.6846364264067,-29.9339279528275,28.1415933845627,32
-0.502485480734605,-3.55369686335532,7.40663746939177,24.5961550322951,-23.2922923569865,30.488937522144,33
3.75657349456622,-5.93616404779173,4.65143163712002,26.9932310595209,-19.6270345313809,32.3916277834211,34
4.46045573103084,-7.90774495469891,6.93106779596393,23.8326532523473,-14.6815351776475,35.6652127286231,35
7.25441471598282,-9.69460628703477,14.702424039883,19.8862951304042,-7.27149330328995,34.3218131466649,36
10.29938798833,-11.4712235440235,15.9078951823507,15.2991087518109,0.4649178370695,32.735547975289,37
10.6418303720898,-12.5675185998828,14.6210676595567,11.9236185173689,6.21909984726842,31.1344861598124,38
12.2932871017131,-13.9542776944959,13.1021196788485,6.48012409386516,8.68893946310285,31.4125987418483,39
14.639210289448,-15.5786029533608,11.6268059818942,3.67166495706685,12.9041740003246,29.9046918062971,40
14.3423438159875,-18.0324463517675,10.0540418858702,-1.9031452797894,17.1380002298659,26.7770279119676,41
10.4693738692153,-16.711778570449,7.40660655263179,-5.52771176440073,19.6932662075993,25.0325627302506,42
9.62761177063054,-15.7080053250011,8.07628580079991,-9.46607246055627,20.9822084668133,25.3349288331623,43
10.0616927372726,-14.8937525827049,5.41524417533197,-15.7334111097922,21.701413332826,20.6014568499021,44
8.09438340721909,-17.3410418561522,-7.85278190720622,-19.2253112981131,21.1375729854721,19.4109545928024,45
5.20801214874815,-17.4493807458757,-2.9915292641093,-23.1341483144393,19.5308250601705,19.155479012514,46
4.27490792241572,-13.505337879365,-3.88642045921885,-28.6964458051094,19.3809138439771,15.6046200069587,47
3.06432292499474,-13.1258977418189,-1.89246050991938,-31.7198823602412,17.4818173158791,14.8018756672508,48
3.01639223974203,-14.3597903062505,-1.07532006066193,-33.6244086060264,14.7423662427575,10.8110006435885,49
1.45226991808149,-14.3001054809686,3.29857841744456,-35.1221544519846,12.6401420835892,11.1285486725995,50
0.0323598773098969,-15.7463425540891,8.67824717288929,-35.8370969320068,13.0186956776787,10.9803242450669,51
0.0382831444094637,-13.730108760568,14.6469325132319,-39.1273711923449,9.10867906126721,7.70256754944511,52
0.0360482148623061,-13.5602226556406,14.9688206733105,-38.9327587409426,7.27740183691121,6.95400912843218,53
0.811024585404982,-11.2816537673792,19.862216800808,-42.5041631562605,7.71793087604022,6.22581306249583,54
-1.30510525712457,-11.6051833196828,19.2693105683286,-42.7072957852405,10.1277530298747,4.84724804420351,55
-1.47153450637781,-12.3563351410371,19.8017977306908,-40.7622729122726,11.3927305475166,6.11844545315081,56
-0.863308715799061,-12.3524839828809,28.6812898038277,-41.6556469241148,10.6176032168133,6.38341596908497,57
-0.58588001974133,-11.0879767412942,26.8085334523652,-40.4462276223998,12.4561093108837,5.38911239365093,58
0.998738571956424,-12.2320597944439,26.5572929509599,-36.2439200668857,11.8472375829811,3.73849341288713,59
2.53679060032723,-12.3780654741947,23.6185065868597,-34.9608974784629,14.5314657149355,4.24109942074768,60
-1.5828756104443,-6.43382394172915,20.8785522333127,-31.3450513911268,12.9125547619327,3.89341328456831,61
-3.05084223640383,-4.96845664760814,16.4937895451852,-28.2734926579449,17.8785239810637,4.5579364671214,62
-4.63891326754061,-2.51833026721718,18.2525693715796,-30.0247998872533,19.6306227195527,9.26588857101502,63
-7.36072500285911,-4.3756975236787,13.9690422025286,-28.4339483662462,26.0816550663774,14.1183760014031,64
-8.44049886986829,-3.58098336848963,13.199737618971,-26.0387738626993,29.4909367092462,16.7397711029218,65
-9.34653225829227,-5.40612401864316,12.0391610957533,-21.1455636577619,31.7961484938361,22.9534668200079,66
-7.2050843050768,-5.52738058725242,12.0578125584408,-19.0464360944892,34.4082205148272,25.4399414035943,67
-8.81918758651868,-4.57776943374517,10.1130018187498,-18.0908918439311,36.852660369991,25.3281552342768,68
-9.04124109666455,-5.52283554486911,6.37597117022774,-16.2315010936193,40.067139934518,25.2246889113374,69
-7.83231170150809,-9.1286340590127,3.4223682899051,-15.7419833979716,41.573175091314,25.1309975863796,70
-9.42128837215083,-10.40139441001,5.06858057551751,-17.304805943939,39.2984142521963,25.267221867649,71
-9.70714683278255,-9.48870621242598,2.54872962352733,-17.457757183046,38.4499902811013,22.8405684859551,72
-10.9398793666143,-14.190270870836,0.650364663323213,-19.609401183007,37.1065678353624,20.0000235301514,73
-10.6690129432722,-18.9999200021896,-1.52054216106501,-16.7491376981129,33.0690188981629,15.8618353646801,74
-7.37374052406682,-24.7838861448607,-7.23953870576883,-13.2196563091369,27.601724968828,8.95286731361736,75
-3.94350072459246,-26.7974539512081,-7.84662376277112,-13.6510329871994,19.5924793218838,6.26782973295918,76
-2.38942129536467,-33.8094554635231,-9.48979043769911,-16.6649302627418,12.2899249060179,5.79182244940599,77
0.247818770214254,-40.5163429889898,-17.8915250566596,-17.4356594308265,7.86924849431538,-0.765572505520458,78
-2.66237694612472,-44.0653980090603,-21.9382302555703,-18.1976342742837,4.06100126914445,-5.86943770566751,79
-0.491231252705459,-45.5076258977389,-23.2854721906034,-19.6760143322903,-0.513309069212546,-8.09155853301128,80
3.29674521302062,-44.9955238189311,-18.1839961213302,-15.8195969151519,-5.0262239851566,-5.27514660877338,81
3.97323849945469,-45.3697896923785,-18.9767692960553,-15.1166807253914,-7.54289794979662,-5.68923753966657,82
8.92963129117118,-47.9475235062695,-21.0823302750664,-12.5046643160264,-6.2950784147903,-3.82859979125427,83
10.4406032947305,-49.216915004069,-18.7788571944232,-9.23085379592439,-10.9661912127144,-0.0914199213811251,84
11.7575015698925,-47.8508953728336,-15.7342987453105,-7.53530118517333,-14.5034040426482,0.646954314164399,85
12.435916915566,-44.6200924375812,-15.9205440336145,-5.69576794947282,-15.311240297881,4.71228358446081,86
10.5198962747084,-42.6850905122354,-16.8546576437021,-4.44680874869925,-13.3556028069479,8.50400606681695,87
10.9311839565331,-41.8805839155437,-17.824969173184,-1.36900727285068,-9.90796358158255,7.90695311220933,88
11.7079776944998,-37.5302898561385,-12.7791326843694,1.29168101924036,-5.90247791698876,10.8306468069919,89
13.5850522814457,-32.2058894009199,-12.2556542536323,1.77132315692823,-3.54942588567981,9.95519667383874,90
15.8885466762741,-29.9252829920172,-13.3600127591514,3.98126235312587,-1.07101079465762,13.1670578754129,91
17.2835002653598,-31.1389569243182,-8.80895142534918,6.76555886328024,0.581301021529717,14.94737025531,92
17.4643793288581,-31.1570190601889,-11.3927959973885,6.60877080583974,4.68785191430605,11.9784070498101,93
16.0309586317761,-28.4435834206477,-10.6134220559809,4.84117508792041,7.21325386193402,12.3440128395194,94
9.70435960826062,-23.602645231687,-12.9088023899136,1.9024512700454,9.57203985685808,12.6366803127628,95
10.6153498256369,-21.5540826667843,-10.8799448389787,-3.41300398562446,13.3965805092757,9.08574268770656,96
7.03398061540844,-20.3320849652319,-9.95159898116929,-5.87878506746106,15.7255677752282,7.33013978551804,97
6.21799283183794,-21.869639838556,-11.6186153514748,-10.4964845823104,18.2071973922621,4.52260767677696,98
6.48039440405243,-18.581007806912,-7.4722911890901,-15.4491905247208,19.3383182039424,2.82612026527583,99
6.56753155075344,-14.676767226682,-1.44123356238406,-20.11388817267,18.6616778556414,1.23487348058745,100
7.17267665610238,-11.6423889342784,-1.47288126363249,-21.93773615661,17.3488012337863,-1.42774436275561,101
4.56144084981788,-8.91839044283191,2.96395969292734,-22.7469223342092,16.6886863885084,2.70652821831636,102
4.95535489919138,-5.01294255325061,6.1814841098585,-27.3647909510937,11.7746556897208,1.95904992718977,103
4.85174622585896,0.210220851828857,3.20410725431929,-31.3661860115028,10.4140869112606,4.2146332067893,104
6.32525113996261,3.83952477422012,8.44436832773093,-32.5849757187063,7.81747851995426,7.8550283997889,105
11.2825118522117,5.0995895446658,7.56858703541728,-34.0186484976687,5.16105369376122,8.15715550097417,106
16.2592041362904,5.23252714458293,8.95616030726035,-31.6930513822016,3.64683364510657,7.19233414941152,107
15.2321024710028,6.37398109930402,8.03657288728512,-28.486810130117,0.311116997984512,9.4583632672195,108
18.9139763397987,9.96047417451285,5.24274150931259,-25.8932123722106,-0.919310301904365,7.59386226392477,109
20.7757073375953,10.2055251735861,3.95711976235511,-21.168722017834,-0.230285263073861,5.93389947270035,110
23.517639192804,9.88229786229729,-2.66000861805081,-18.3253064405541,-1.48934969671465,6.70259269976273,111
22.1858872028334,6.4340258612722,-8.61468778239265,-13.3339070289429,-1.32031441187792,9.03551190312376,112
20.448999440507,3.68376098608154,-15.9746326334574,-10.5178585411309,-0.523712684136234,7.26226849924826,113
20.1713437210681,0.799557611392851,-19.0909204082822,-5.7396240474134,-1.74803522199135,3.84192305811667,114
20.1264957305364,-0.730829414875525,-19.9682053454448,-1.96596025578189,3.04749097646938,3.85203102877423,115
18.2981527926027,-1.62760320189436,-22.2012497673191,1.59844086079817,4.85336836612631,0.126263199132358,116
16.1903598402519,-2.69994087430655,-21.9140746648544,3.06765703359705,6.3103893671197,-4.81927145351731,117
12.103617736763,-4.3966464608825,-21.4953260098579,7.86125381856862,6.58841734732217,-6.1390279729179,118
10.4564372924044,-8.48490917073453,-20.9552782596277,10.8601425310859,2.62180623986364,-8.77323553860794,119
6.09192246475679,-10.4359215614446,-23.5856920264564,13.9270717586504,1.41498234450121,-11.9127044294645,120
0.664828853885734,-10.3527697735357,-22.6535075715701,17.9796500871149,-3.05034733365367,-16.0279205385206,121
-0.805368975869347,-9.76541171338919,-18.1971880507274,20.5679609415972,-8.60642206587549,-20.2645900670692,122
-3.8470172777077,-8.64756744878288,-16.6721200394817,22.3028680809185,-13.382490729696,-24.1749324914016,123
-5.12826886106609,-8.01590799944366,-14.5159964117397,20.6261547263445,-18.4066558835251,-25.0238253447922,124
-8.56264245860091,-8.11359371485104,-9.201979509774,20.4514178390743,-20.2724102611577,-25.7037714753153,125
-13.9996294825049,-5.4162654820416,-3.97844843766508,15.2782197694736,-25.6295854159271,-28.1951768558723,126
-15.2595620591347,-3.37791293681698,-2.82381171535029,13.9761086576909,-31.6970402371926,-29.9317004746444,127
-17.9567623206282,-3.91544349478998,0.102120357364312,11.333072532784,-37.0965643813383,-30.0549723405862,128
-20.0610946680061,-3.62898670918179,1.54397441100181,9.23303000924454,-43.6431090790101,-26.651626154433,129
-19.4581377296191,-1.91850664587465,1.85657392865165,6.69055412177575,-46.2126160279286,-25.7553971123695,130
-19.5931523664526,1.43164554919456,-0.894946141343741,4.08243951144516,-45.8681568331788,-23.2746115094448,131
-17.6557588088161,1.9582741151733,3.94946328312363,2.05586919051215,-47.0118134987612,-20.2686682426645,132
-17.6049734420976,3.71643062270099,1.59499400173268,-0.946959610004157,-47.3680206641591,-13.7476730468273,133
-17.636244664199,4.80199648842908,-1.10387613043653,-3.1005972478964,-45.3774976478333,-4.27594679503516,134
-16.7212320731214,4.80294618935075,3.30819803732549,-1.69270616187169,-44.3230589946423,6.19465662276635,135
-15.7014294714708,8.19676092174934,8.14395383367346,-0.638977787157321,-38.1403566578438,15.3915125795182,136
-9.72570281238485,10.1751246000872,8.07241813043345,1.49889403061512,-32.8492900090048,23.5704011530174,137
-4.55633860163504,14.0355219489843,3.74605847695477,7.22135914024858,-25.7717787974377,28.0147185406038,138
-3.44128977395984,18.1731240586636,3.01812691327272,9.57288388569954,-23.4645096828388,33.8094855517962,139
1.12199264834782,22.4573141170115,8.2526522538342,11.7370123351808,-18.7045633487837,39.7526659116678,140
6.91395295840366,26.5792568823462,6.36713491829934,14.6564657525546,-11.3876093812765,44.9944144604829,141
7.34265684655746,28.3339526409664,11.3619868485541,15.4945983057987,-7.29316578092024,50.0133465574584,142
8.07505963576349,28.7465536380011,14.7081577873698,16.2856930825705,-2.17367023109829,54.5277892560127,143
9.36884852830177,31.5514934565076,13.3948036583887,18.2376370038519,5.70669191253033,57.2218830610783,144
7.48898046695346,33.2491499154532,17.7296959051566,16.051037383862,13.2634038975902,52.1576344265098,145
9.04279447382777,34.988364961978,14.3083616098882,18.2805981267437,18.0144779494284,48.0470874282531,146
8.47995768734831,36.8980672706668,15.393865989538,19.5856994915213,25.0244705661911,42.7074036419672,147
8.56339043491102,39.0793885112235,13.3913524302373,21.7624314228816,26.0075702841157,31.7123543879085,148
6.36068469265163,42.2810895375341,15.9646083422895,19.1961501369191,24.6449694865095,25.6685414913878,149
6.26938394839311,41.4875794421039,19.056380646658,13.2631924355823,24.4817196955585,20.6491677617211,150
3.7511348139495,40.905529929866,21.8530651744669,11.4980792562273,24.6756069710093,14.0183515205155,151
-3.55815968077564,40.1272199802946,21.4763472352401,11.6862690290625,22.003023676421,8.47161970547567,152
-14.551956707691,36.8748921320972,17.6528861435311,10.6169354005188,19.0975591327606,-2.05497942150905,153
-17.6975736440357,32.7653194489112,10.9461746543794,10.4181151495142,17.4289982931652,-9.42168898627211,154
-19.5204633290893,30.900821934476,9.68503426094038,8.17566737597384,17.5689775661537,-15.3560045272284,155
-22.6354097139208,29.0805925849369,6.89798773259851,6.24134726622061,13.176806057135,-21.0854688664955,156
-26.1198334575921,27.153442230874,1.07996948562543,6.58617026174864,8.27278226467843,-24.653251832272,157
-30.8384654766999,22.3670403673977,2.7246594733852,5.82734983530754,6.27620426674129,-25.3027136591421,158
-32.1400749383578,18.3834153396682,0.662681447439636,2.32342806980344,2.50133239154454,-25.5703124442869,159
-31.4278662789935,11.744845848318,0.762724931558643,-0.18975370505269,-0.310509271352478,-20.742808445941,160
-34.0348744457291,2.68493592137946,-0.371451761788706,-0.577519999705481,-3.59367037906749,-20.0799903631819,161
-37.0989987667694,-5.96845134980008,-0.702536665863405,0.216461727424388,-6.87212822705107,-18.2815967013979,162
-36.930608418616,-16.5366651331818,1.88641469209085,0.974957580653941,-10.0986185231,-15.9765309275717,163
-36.0908047417998,-23.9053996929508,0.828678027598864,-2.22347890866439,-10.3888525235099,-16.6220974330437,164
-28.8395724421339,-27.6672364405766,7.74001098596659,-4.84210098237207,-10.628159782185,-12.2632731432325,165
-25.6294537323859,-28.4013016698511,16.7609183910906,-7.0361498273615,-10.0097252210889,-9.02860028356714,166
-21.9027992569159,-31.0710109922521,17.6029113220143,-8.7324636465543,-14.3429872472474,-9.07118237340966,167
-16.8252021969942,-34.4625956296805,18.9967291887679,-9.94786299846269,-14.083164954551,-7.10202527490269,168
-12.8984688167398,-35.6935941730078,24.1531310066086,-15.4779296313332,-13.6142138777915,-4.10363723189385,169
-8.48993384959923,-37.2846361579414,28.1212433266953,-21.7713791607436,-11.1764343588982,-1.74915620853414,170
-8.7032428200797,-34.1787038587394,27.4608290102866,-21.8127705771626,-10.7485952489769,0.913048636449417,171
-11.9002177001915,-31.268405826569,25.6459866421478,-24.4538140436797,-10.154187040421,0.750872315778341,172
-10.3034177253812,-23.0680804787541,30.4465443841618,-26.9212879267579,-6.85682476933252,1.62497325764731,173
-7.9748059092851,-14.4988616226567,41.1072168536476,-27.2002373619454,-4.18221176794505,5.80180891897137,174
-8.50851480068834,-5.19724589115696,41.8563101388661,-29.3858504261063,0.912442152424233,9.94541603166658,175
-7.32258716883045,2.47651207854822,43.201857010067,-27.962173318868,1.65761215439652,14.7182592206413,176
-11.1023316170359,8.55494216406224,37.2500187335954,-27.441008819517,4.77071903064516,14.1529617551046,177
-15.879069161294,13.5019944057707,31.9487328610737,-26.1067444734416,5.53886770957726,13.2183446659448,178
-18.9399079679877,19.6529899880882,28.4508065600233,-26.1219479844843,10.0387186814708,15.1591942489221,179
-20.3982944657483,24.3131272079209,27.0036231392629,-27.3736877271266,12.3240981479345,15.4236801086923,180
-21.9837699907147,28.8800815837752,21.7906590769375,-24.0038711523649,13.260448535518,11.380070421857,181
-22.2561988750978,31.2088469875108,12.8957908070569,-17.3637670915188,12.6849149296328,9.11948814809998,182
-20.2368762552923,31.9591236244822,9.39954269232552,-16.5040988001229,12.4169608288615,4.66059872145324,183
-20.9584301312767,35.0787466874651,8.63153728945045,-12.2881014101954,13.5730115100454,3.21672460680737,184
-24.7571677367259,37.7715619097799,9.17840831209342,-12.5651374761702,13.6770115224367,2.68393774460284,185
-25.9746242456665,39.7605348235504,-2.1150767842492,-9.66343569395274,13.0927829486085,-1.88969136687481,186
-25.9951939602524,41.4750512136088,-3.84127443057704,-8.74772694959102,11.1058875293292,-4.46098662916174,187
-26.4398890587463,45.0439491688672,-4.30103893408319,-12.377626542031,12.0004602933591,-8.9479109693144,188
-26.9767946654997,48.1934790385571,-7.54883865833468,-11.7207477068982,8.48698037050319,-11.2365202910002,189
-24.8055731564859,51.0848633109722,-9.30301615037726,-13.3272745765853,7.51298324719393,-12.5874415817931,190
-22.0378356428245,53.2412272182035,-8.40098359031116,-12.7251100001304,6.62614664877982,-13.6314475453974,191
-22.8191348264707,54.4795384348841,-10.7550317253232,-11.9201133698574,2.0106727101308,-13.7437115974623,192
-25.5065637042097,54.2869831772821,-12.2535600723678,-12.6796793822129,-3.49142182158184,-12.9832353438924,193
-25.5841315910565,53.8492953757612,-14.1782487500724,-10.2440145015991,-6.36634584940587,-14.4088881507514,194
-25.6078548664159,53.5862154529462,-8.31075755335251,-8.37334982140495,-10.0843383419927,-11.7872869920337,195
-22.5626266918877,51.2400579851777,-7.18413207693901,-10.8114482448915,-12.982706034633,-14.3727491994214,196
-16.2378977008428,46.5211566765533,-16.7917513298133,-7.98088210484763,-16.4987699103607,-17.1223721366046,197
-14.8601108039354,41.9668718508118,-12.4074900525047,-6.57843154224603,-18.7868328307955,-19.1230265429015,198
-14.495583706902,35.2538292114812,-10.4694391828871,-5.28045401043919,-21.8443318284517,-22.448095088794,199
-13.7951232967273,26.350442721874,-11.0408311873258,0.581257436570288,-22.6355708544653,-22.6418924377277,200
-10.6043825358611,18.2262105220074,-4.85263817507994,2.95962546895806,-20.5610897610709,-20.9910383471386,201
-8.52204766742414,9.9574571671612,-5.58018623380415,9.48063249601515,-20.9031772606973,-19.1626686356315,202
-8.78264093905297,4.24394623308225,-1.33043017252279,12.1654128560943,-22.2927104089021,-18.4683716090843,203
-6.1383297096605,0.735811149778618,2.43704241103035,15.4100574150454,-21.1078616921905,-19.6671019988157,204
-4.76281486545768,-6.03679189710724,6.32646330127828,19.5332850948518,-20.8878341991751,-19.0112327224455,205
-6.02547185716694,-9.78245625749131,12.3948853065976,20.9345578679943,-18.0951261117375,-17.2134160427199,206
-5.03890040295405,-9.99332511667312,8.05376626219221,20.1517023743019,-16.3415904521305,-19.2043841326194,207
-4.62453962769501,-11.1065317422318,9.19094277873735,24.9561077156597,-14.4954538858212,-17.3338486647885,208
-6.65610461189022,-10.5057796450202,9.23601818068524,27.6447521448412,-10.7396280164076,-14.0786353329035,209
-3.42813960134429,-9.23980489408214,6.5209597917519,29.1857880998649,-7.8717286862908,-9.58341798365231,210
0.67766759437553,-8.78461767173243,-1.78456259008781,32.8309963768112,0.542878538305418,-6.2226268019397,211
7.15712144336309,-5.30036190401147,-2.17145970100695,33.5806973199745,4.45619234208979,-3.03526926841504,212
14.1205734039045,-2.94467867997418,-2.40791472632519,33.0394842749326,7.29061188661541,0.502771719669799,213
19.1992088298544,0.479713420390182,-0.952232927045108,30.4908101444574,10.7804522170374,2.0970263667636,214
23.9154679288601,2.09912213962788,-6.21467761829099,29.7537778105714,13.6734643309348,5.06036135481718,215
24.9110894338366,2.57587078632964,-3.85980754603545,27.2988934907122,18.3141380288827,8.32843128999366,216
27.0467405539062,10.021114886985,-8.075141791912,23.0844610008233,20.3208132503574,7.17218835693653,217
30.1548868741087,13.8728425006435,-13.7935044544252,22.3896458566511,21.6173058541574,8.06983970404664,218
28.5651181505775,13.5164107287546,-14.3590318594404,22.2858220675723,23.3911392958544,11.3347926512079,219
28.6842597196018,17.0877361627141,-14.2140710416866,18.812350042443,23.9604235935224,12.3342400703363,220
28.9258063043817,21.4731206102579,-5.76242958924046,17.850543985887,23.1507952237723,11.6560183279556,221
26.9529122809128,24.1398173062126,-4.56854388705035,14.614096251813,23.1811876319296,9.63481472584046,222
26.9825872124584,27.0703121155903,-6.11283115646004,12.0669438842526,20.5529544395968,7.69552520644618,223
20.6606104653405,28.0969597486994,-7.39565510586869,8.41495212613252,18.6244749229038,6.24700587220709,224
15.4547842294748,30.7846504085314,-8.05647440421017,7.21130278363772,16.1795754073343,1.6268515594094,225
11.0391231428635,29.1104738955473,-9.94074331319534,4.4888259380541,16.134396350702,0.359480585191522,226
7.52627519131544,28.5762267989617,-5.3201797918334,2.68230351455068,15.9349290719149,-2.4704702777246,227
4.61208033774441,28.8678536315603,-10.6811381823115,2.96400836090242,13.9648825999552,-3.74939449354854,228
2.91847391220098,29.0967338376298,-9.20482455653431,3.97332016396987,7.68682733475289,-5.91499620069582,229
0.649006133711041,27.5633496786041,-9.78931752586433,3.5343290379945,3.85315225218346,-7.84501070658846,230
-0.243681480198438,28.4109618832202,-7.17236359000286,4.99214103122619,1.07515777474707,-11.2895777575224,231
-3.15990227444868,29.1949571034961,-6.59916557722565,5.48080203449783,-1.46897481102828,-13.0842374835097,232
-6.45903406772425,27.7335231531936,-12.4140807863407,3.53502383896859,-5.29326524826223,-15.2552368295029,233
-12.8083207893868,27.0360797570676,-15.61976902362,4.21414577795229,-6.1496920801782,-16.3500864232359,234
-17.9746642106625,28.0147391184215,-13.5864871248897,3.95833598651145,-9.58846023196641,-15.6340663610153,235
-20.9672388369224,30.6916426145956,-16.3754572279384,5.39249070337645,-12.4965384602665,-16.2251306726594,236
-23.2231687684365,32.4570040121523,-22.6476729101974,7.87387043198647,-14.7935136241045,-15.8354106940473,237
-25.1329676241679,35.6829682632637,-25.2546839471857,10.7072134372398,-17.0878181492437,-17.0057948342772,238
-28.4061210450141,36.3947537077366,-34.8574768950042,15.7025241523954,-19.4699277318417,-17.4069944363453,239
-30.7262721765975,35.5797361840118,-35.465385181523,15.4988914699814,-23.7362130519827,-17.9758952179881,240
-33.8773673973912,35.0204602914451,-34.3825384247061,17.7221110769075,-27.3850907653773,-20.0738320702759,241
-32.6137258901993,33.3599645914778,-32.5634384415935,19.6187420920962,-31.7229767929407,-23.0785150340395,242
-32.7557555600196,33.2524048197266,-33.0681331221411,20.3793837477979,-35.2370690604696,-25.8094880898748,243
-32.6118582740189,28.8900043168032,-33.8164428038774,21.4614547095957,-41.0888798584849,-26.3590014067521,244
-30.5364664368552,27.4467911811965,-33.2780304540718,25.8242789011739,-42.3384962532438,-24.6176112057148,245
-23.1938725236582,24.6572877155637,-34.1919440056533,26.5466128594025,-46.8106859947457,-21.8727583813911,246
-21.9130345550941,21.4376551433118,-37.4828054963322,26.7589803566276,-50.5465241273513,-19.452343539534,247
-19.3218057964327,15.001528345111,-37.0943940052304,32.3625803538978,-52.2009951327999,-16.1769405617611,248
-14.9152449862487,10.2264349531604,-32.5612404318354,32.4286069422232,-52.0195641341727,-12.031723063727,249
-10.1420846138241,6.54095872316427,-23.0718127435662,32.5732077435205,-53.3322191656095,-7.9035303764529,250
-4.55473468565528,3.39445488728726,-10.5365350113516,30.5076793202196,-52.843061611126,-3.80392063620762,251
1.11329474533234,-0.227018374190955,-6.3278166043601,33.914176208581,-49.0513667343432,0.808113029852172,252
2.46046655861712,-4.71857905851483,-5.51278278553476,34.0854342327813,-40.1881589903125,7.83515134944721,253
2.34192281866739,-6.81128704743465,-2.01128498061914,35.1526012898856,-29.4379377874555,12.0648300737402,254
4.51807673507614,-9.66708884339803,-0.993862495140012,35.2925951410441,-24.4575403470929,20.6010514152004,255
4.88063950313796,-9.5444586836265,4.39777649720222,34.3560629065518,-15.0854491010201,24.9590336718632,256
5.84654982398035,-9.08100776100341,10.5971165700445,31.9385719769118,-8.76571489937788,26.7114773601109,257
6.01270852163522,-8.89637301747261,17.185355585679,31.4560188935217,-1.27436855541413,30.3791962686908,258
10.3421669110075,-9.32749140514727,28.0569612472668,30.5196472188037,3.35939132863422,29.9617397084094,259
15.8427804591995,-9.86491920932427,40.7744428251247,26.6342523373912,6.09436985818137,31.7179159283429,260
17.9571921530789,-10.8966605824668,47.6882562016541,27.0789962599984,9.49234807776937,31.1169286771497,261
15.5597388398036,-11.6616454845491,47.669444589265,21.9132253417666,12.8156994041663,29.7861440534293,262
14.251879302508,-9.4127510350099,46.8815094956076,17.3488143234468,17.7495946572424,26.4599955701315,263
15.1360048879158,-6.55683273118493,48.9420862516115,14.0712876571337,22.1689208683592,24.2450176712126,264
13.2927057595257,-2.47555745897057,44.659497822315,9.9117591404525,23.174525837863,17.6019761315015,265
